date,sku,qty
2023-11-01,8815 TAG X1,0
2023-12-01,8815 TAG X1,0
2024-01-01,8815 TAG X1,0
2024-02-01,8815 TAG X1,1
2024-03-01,8815 TAG X1,0
2024-04-01,8815 TAG X1,0
2024-05-01,8815 TAG X1,1
2024-06-01,8815 TAG X1,0
2024-07-01,8815 TAG X1,0
2024-08-01,8815 TAG X1,0
2024-09-01,8815 TAG X1,0
2024-10-01,8815 TAG X1,0
2024-11-01,8815 TAG X1,0
2024-12-01,8815 TAG X1,0
2025-01-01,8815 TAG X1,0
2023-01-01,8815 TOPPER,4
2023-02-01,8815 TOPPER,19
2023-03-01,8815 TOPPER,19
2023-04-01,8815 TOPPER,20
2023-05-01,8815 TOPPER,16
2023-06-01,8815 TOPPER,24
2023-07-01,8815 TOPPER,23
2023-08-01,8815 TOPPER,15
2023-09-01,8815 TOPPER,20
2023-10-01,8815 TOPPER,24
2023-11-01,8815 TOPPER,22
2023-12-01,8815 TOPPER,11
2024-01-01,8815 TOPPER,7
2024-02-01,8815 TOPPER,13
2024-03-01,8815 TOPPER,4
2024-04-01,8815 TOPPER,14
2024-05-01,8815 TOPPER,11
2024-06-01,8815 TOPPER,4
2024-07-01,8815 TOPPER,16
2024-08-01,8815 TOPPER,8
2024-09-01,8815 TOPPER,16
2024-10-01,8815 TOPPER,6
2024-11-01,8815 TOPPER,17
2024-12-01,8815 TOPPER,7
2025-01-01,8815 TOPPER,0
2023-01-01,8815 TULIPAN,0
2023-02-01,8815 TULIPAN,7
2023-03-01,8815 TULIPAN,12
2023-04-01,8815 TULIPAN,14
2023-05-01,8815 TULIPAN,14
2023-06-01,8815 TULIPAN,8
2023-07-01,8815 TULIPAN,7
2023-08-01,8815 TULIPAN,7
2023-09-01,8815 TULIPAN,10
2023-10-01,8815 TULIPAN,8
2023-11-01,8815 TULIPAN,4
2023-12-01,8815 TULIPAN,3
2024-01-01,8815 TULIPAN,6
2024-02-01,8815 TULIPAN,9
2024-03-01,8815 TULIPAN,8
2024-04-01,8815 TULIPAN,13
2024-05-01,8815 TULIPAN,17
2024-06-01,8815 TULIPAN,8
2024-07-01,8815 TULIPAN,5
2024-08-01,8815 TULIPAN,9
2024-09-01,8815 TULIPAN,4
2024-10-01,8815 TULIPAN,9
2024-11-01,8815 TULIPAN,3
2024-12-01,8815 TULIPAN,2
2025-01-01,8815 TULIPAN,0
2023-01-01,8815M-1,0
2023-02-01,8815M-1,0
2023-03-01,8815M-1,13
2023-04-01,8815M-1,1
2023-05-01,8815M-1,2
2023-06-01,8815M-1,0
2023-07-01,8815M-1,1
2023-08-01,8815M-1,2
2023-09-01,8815M-1,0
2023-10-01,8815M-1,0
2023-11-01,8815M-1,2
2023-12-01,8815M-1,0
2024-01-01,8815M-1,1
2024-02-01,8815M-1,0
2024-03-01,8815M-1,0
2024-04-01,8815M-1,0
2024-05-01,8815M-1,0
2024-06-01,8815M-1,0
2024-07-01,8815M-1,0
2024-08-01,8815M-1,0
2024-09-01,8815M-1,0
2024-10-01,8815M-1,0
2024-11-01,8815M-1,0
2024-12-01,8815M-1,0
2025-01-01,8815M-1,0
2023-01-01,8815M-5,0
2023-02-01,8815M-5,1
2023-03-01,8815M-5,7
2023-04-01,8815M-5,2
2023-05-01,8815M-5,4
2023-06-01,8815M-5,1
2023-07-01,8815M-5,1
2023-08-01,8815M-5,0
2023-09-01,8815M-5,0
2023-10-01,8815M-5,0
2023-11-01,8815M-5,3
2023-12-01,8815M-5,0
2024-01-01,8815M-5,0
2024-02-01,8815M-5,2
2024-03-01,8815M-5,0
2024-04-01,8815M-5,0
2024-05-01,8815M-5,0
2024-06-01,8815M-5,0
2024-07-01,8815M-5,0
2024-08-01,8815M-5,0
2024-09-01,8815M-5,0
2024-10-01,8815M-5,2
2024-11-01,8815M-5,0
2024-12-01,8815M-5,0
2025-01-01,8815M-5,0
2023-01-01,8815M-6,0
2023-02-01,8815M-6,1
2023-03-01,8815M-6,9
2023-04-01,8815M-6,1
2023-05-01,8815M-6,4
2023-06-01,8815M-6,2
2023-07-01,8815M-6,1
2023-08-01,8815M-6,2
2023-09-01,8815M-6,1
2023-10-01,8815M-6,0
2023-11-01,8815M-6,2
2023-12-01,8815M-6,0
2024-01-01,8815M-6,0
2024-02-01,8815M-6,1
2024-03-01,8815M-6,0
2024-04-01,8815M-6,0
2024-05-01,8815M-6,1
2024-06-01,8815M-6,0
2024-07-01,8815M-6,2
2024-08-01,8815M-6,0
2024-09-01,8815M-6,0
2024-10-01,8815M-6,0
2024-11-01,8815M-6,0
2024-12-01,8815M-6,0
2025-01-01,8815M-6,0
2023-01-01,8820 2 HOJAS,3
2023-02-01,8820 2 HOJAS,5
2023-03-01,8820 2 HOJAS,12
2023-04-01,8820 2 HOJAS,12
2023-05-01,8820 2 HOJAS,13
2023-06-01,8820 2 HOJAS,15
2023-07-01,8820 2 HOJAS,6
2023-08-01,8820 2 HOJAS,4
2023-09-01,8820 2 HOJAS,0
2023-10-01,8820 2 HOJAS,4
2023-11-01,8820 2 HOJAS,9
2023-12-01,8820 2 HOJAS,3
2024-01-01,8820 2 HOJAS,4
2024-02-01,8820 2 HOJAS,2
2024-03-01,8820 2 HOJAS,4
2024-04-01,8820 2 HOJAS,8
2024-05-01,8820 2 HOJAS,18
2024-06-01,8820 2 HOJAS,9
2024-07-01,8820 2 HOJAS,8
2024-08-01,8820 2 HOJAS,4
2024-09-01,8820 2 HOJAS,14
2024-10-01,8820 2 HOJAS,10
2024-11-01,8820 2 HOJAS,5
2024-12-01,8820 2 HOJAS,4
2025-01-01,8820 2 HOJAS,0
2023-01-01,8820 ANCLA,0
2023-02-01,8820 ANCLA,0
2023-03-01,8820 ANCLA,0
2023-04-01,8820 ANCLA,0
2023-05-01,8820 ANCLA,1
2023-06-01,8820 ANCLA,8
2023-07-01,8820 ANCLA,1
2023-08-01,8820 ANCLA,1
2023-09-01,8820 ANCLA,1
2023-10-01,8820 ANCLA,1
2023-11-01,8820 ANCLA,0
2023-12-01,8820 ANCLA,0
2024-01-01,8820 ANCLA,1
2024-02-01,8820 ANCLA,1
2024-03-01,8820 ANCLA,0
2024-04-01,8820 ANCLA,1
2024-05-01,8820 ANCLA,6
2024-06-01,8820 ANCLA,7
2024-07-01,8820 ANCLA,0
2024-08-01,8820 ANCLA,1
2024-09-01,8820 ANCLA,4
2024-10-01,8820 ANCLA,0
2024-11-01,8820 ANCLA,1
2024-12-01,8820 ANCLA,1
2025-01-01,8820 ANCLA,0
2023-01-01,8820 ARBOL,0
2023-02-01,8820 ARBOL,0
2023-03-01,8820 ARBOL,0
2023-04-01,8820 ARBOL,0
2023-05-01,8820 ARBOL,0
2023-06-01,8820 ARBOL,4
2023-07-01,8820 ARBOL,2
2023-08-01,8820 ARBOL,1
2023-09-01,8820 ARBOL,9
2023-10-01,8820 ARBOL,14
2023-11-01,8820 ARBOL,15
2023-12-01,8820 ARBOL,20
2024-01-01,8820 ARBOL,0
2024-02-01,8820 ARBOL,3
2024-03-01,8820 ARBOL,1
2024-04-01,8820 ARBOL,0
2024-05-01,8820 ARBOL,4
2024-06-01,8820 ARBOL,2
2024-07-01,8820 ARBOL,7
2024-08-01,8820 ARBOL,3
2024-09-01,8820 ARBOL,0
2024-10-01,8820 ARBOL,0
2024-11-01,8820 ARBOL,14
2024-12-01,8820 ARBOL,14
2025-01-01,8820 ARBOL,0
2023-01-01,8820 ARETES,0
2023-02-01,8820 ARETES,0
2023-03-01,8820 ARETES,0
2023-04-01,8820 ARETES,0
2023-05-01,8820 ARETES,0
2023-06-01,8820 ARETES,0
2023-07-01,8820 ARETES,0
2023-08-01,8820 ARETES,0
2023-09-01,8820 ARETES,0
2023-10-01,8820 ARETES,189
2023-11-01,8820 ARETES,3
2023-12-01,8820 ARETES,0
2024-01-01,8820 ARETES,0
2024-02-01,8820 ARETES,0
2024-03-01,8820 ARETES,0
2024-04-01,8820 ARETES,0
2024-05-01,8820 ARETES,0
2024-06-01,8820 ARETES,3
2024-07-01,8820 ARETES,44
2024-08-01,8820 ARETES,43
2024-09-01,8820 ARETES,43
2024-10-01,8820 ARETES,13
2024-11-01,8820 ARETES,20
2024-12-01,8820 ARETES,6
2025-01-01,8820 ARETES,0
2023-01-01,8820 BAILARINA,0
2023-02-01,8820 BAILARINA,0
2023-03-01,8820 BAILARINA,0
2023-04-01,8820 BAILARINA,0
2023-05-01,8820 BAILARINA,1
2023-06-01,8820 BAILARINA,1
2023-07-01,8820 BAILARINA,1
2023-08-01,8820 BAILARINA,2
2023-09-01,8820 BAILARINA,0
2023-10-01,8820 BAILARINA,2
2023-11-01,8820 BAILARINA,1
2023-12-01,8820 BAILARINA,0
2024-01-01,8820 BAILARINA,0
2024-02-01,8820 BAILARINA,1
2024-03-01,8820 BAILARINA,0
2024-04-01,8820 BAILARINA,2
2024-05-01,8820 BAILARINA,1
2024-06-01,8820 BAILARINA,1
2024-07-01,8820 BAILARINA,0
2024-08-01,8820 BAILARINA,0
2024-09-01,8820 BAILARINA,2
2024-10-01,8820 BAILARINA,0
2024-11-01,8820 BAILARINA,0
2024-12-01,8820 BAILARINA,0
2025-01-01,8820 BAILARINA,0
2023-01-01,8820 BANDERIN,1
2023-02-01,8820 BANDERIN,0
2023-03-01,8820 BANDERIN,2
2023-04-01,8820 BANDERIN,1
2023-05-01,8820 BANDERIN,0
2023-06-01,8820 BANDERIN,7
2023-07-01,8820 BANDERIN,3
2023-08-01,8820 BANDERIN,1
2023-09-01,8820 BANDERIN,2
2023-10-01,8820 BANDERIN,1
2023-11-01,8820 BANDERIN,1
2023-12-01,8820 BANDERIN,0
2024-01-01,8820 BANDERIN,0
2024-02-01,8820 BANDERIN,1
2024-03-01,8820 BANDERIN,0
2024-04-01,8820 BANDERIN,1
2024-05-01,8820 BANDERIN,1
2024-06-01,8820 BANDERIN,6
2024-07-01,8820 BANDERIN,1
2024-08-01,8820 BANDERIN,0
2024-09-01,8820 BANDERIN,6
2024-10-01,8820 BANDERIN,2
2024-11-01,8820 BANDERIN,0
2024-12-01,8820 BANDERIN,0
2025-01-01,8820 BANDERIN,0
2023-01-01,8820 BUHO,0
2023-02-01,8820 BUHO,1
2023-03-01,8820 BUHO,0
2023-04-01,8820 BUHO,0
2023-05-01,8820 BUHO,0
2023-06-01,8820 BUHO,0
2023-07-01,8820 BUHO,1
2023-08-01,8820 BUHO,0
2023-09-01,8820 BUHO,1
2023-10-01,8820 BUHO,0
2023-11-01,8820 BUHO,0
2023-12-01,8820 BUHO,0
2024-01-01,8820 BUHO,0
2024-02-01,8820 BUHO,0
2024-03-01,8820 BUHO,0
2024-04-01,8820 BUHO,0
2024-05-01,8820 BUHO,1
2024-06-01,8820 BUHO,1
2024-07-01,8820 BUHO,0
2024-08-01,8820 BUHO,0
2024-09-01,8820 BUHO,0
2024-10-01,8820 BUHO,0
2024-11-01,8820 BUHO,0
2024-12-01,8820 BUHO,0
2025-01-01,8820 BUHO,0
2023-01-01,8820 CIRCULO 4CM,0
2023-02-01,8820 CIRCULO 4CM,0
2023-03-01,8820 CIRCULO 4CM,0
2023-04-01,8820 CIRCULO 4CM,0
2023-05-01,8820 CIRCULO 4CM,0
2023-06-01,8820 CIRCULO 4CM,0
2023-07-01,8820 CIRCULO 4CM,0
2023-08-01,8820 CIRCULO 4CM,0
2023-09-01,8820 CIRCULO 4CM,0
2023-10-01,8820 CIRCULO 4CM,37
2023-11-01,8820 CIRCULO 4CM,18
2023-12-01,8820 CIRCULO 4CM,9
2024-01-01,8820 CIRCULO 4CM,13
2024-02-01,8820 CIRCULO 4CM,26
2024-03-01,8820 CIRCULO 4CM,30
2024-04-01,8820 CIRCULO 4CM,49
2024-05-01,8820 CIRCULO 4CM,0
2024-06-01,8820 CIRCULO 4CM,0
2024-07-01,8820 CIRCULO 4CM,0
2024-08-01,8820 CIRCULO 4CM,0
2024-09-01,8820 CIRCULO 4CM,0
2024-10-01,8820 CIRCULO 4CM,0
2024-11-01,8820 CIRCULO 4CM,17
2024-12-01,8820 CIRCULO 4CM,12
2025-01-01,8820 CIRCULO 4CM,0
2023-01-01,8820 CIRCULO 5CM,27
2023-02-01,8820 CIRCULO 5CM,49
2023-03-01,8820 CIRCULO 5CM,87
2023-04-01,8820 CIRCULO 5CM,51
2023-05-01,8820 CIRCULO 5CM,49
2023-06-01,8820 CIRCULO 5CM,67
2023-07-01,8820 CIRCULO 5CM,77
2023-08-01,8820 CIRCULO 5CM,58
2023-09-01,8820 CIRCULO 5CM,127
2023-10-01,8820 CIRCULO 5CM,94
2023-11-01,8820 CIRCULO 5CM,143
2023-12-01,8820 CIRCULO 5CM,62
2024-01-01,8820 CIRCULO 5CM,30
2024-02-01,8820 CIRCULO 5CM,0
2024-03-01,8820 CIRCULO 5CM,0
2024-04-01,8820 CIRCULO 5CM,0
2024-05-01,8820 CIRCULO 5CM,0
2024-06-01,8820 CIRCULO 5CM,112
2024-07-01,8820 CIRCULO 5CM,142
2024-08-01,8820 CIRCULO 5CM,124
2024-09-01,8820 CIRCULO 5CM,88
2024-10-01,8820 CIRCULO 5CM,14
2024-11-01,8820 CIRCULO 5CM,70
2024-12-01,8820 CIRCULO 5CM,47
2025-01-01,8820 CIRCULO 5CM,0
2023-01-01,8820 COCHE,0
2023-02-01,8820 COCHE,1
2023-03-01,8820 COCHE,1
2023-04-01,8820 COCHE,0
2023-05-01,8820 COCHE,0
2023-06-01,8820 COCHE,0
2023-07-01,8820 COCHE,1
2023-08-01,8820 COCHE,1
2023-09-01,8820 COCHE,3
2023-10-01,8820 COCHE,1
2023-11-01,8820 COCHE,0
2023-12-01,8820 COCHE,0
2024-01-01,8820 COCHE,0
2024-02-01,8820 COCHE,0
2024-03-01,8820 COCHE,0
2024-04-01,8820 COCHE,0
2024-05-01,8820 COCHE,0
2024-06-01,8820 COCHE,1
2024-07-01,8820 COCHE,1
2024-08-01,8820 COCHE,0
2024-09-01,8820 COCHE,0
2024-10-01,8820 COCHE,0
2024-11-01,8820 COCHE,0
2024-12-01,8820 COCHE,0
2025-01-01,8820 COCHE,0
2023-01-01,8820 COPO,3
2023-02-01,8820 COPO,2
2023-03-01,8820 COPO,6
2023-04-01,8820 COPO,7
2023-05-01,8820 COPO,7
2023-06-01,8820 COPO,5
2023-07-01,8820 COPO,8
2023-08-01,8820 COPO,6
2023-09-01,8820 COPO,21
2023-10-01,8820 COPO,47
2023-11-01,8820 COPO,56
2023-12-01,8820 COPO,51
2024-01-01,8820 COPO,3
2024-02-01,8820 COPO,3
2024-03-01,8820 COPO,3
2024-04-01,8820 COPO,5
2024-05-01,8820 COPO,14
2024-06-01,8820 COPO,4
2024-07-01,8820 COPO,2
2024-08-01,8820 COPO,2
2024-09-01,8820 COPO,22
2024-10-01,8820 COPO,19
2024-11-01,8820 COPO,59
2024-12-01,8820 COPO,38
2025-01-01,8820 COPO,0
2023-01-01,8820 CORAZON,10
2023-02-01,8820 CORAZON,9
2023-03-01,8820 CORAZON,20
2023-04-01,8820 CORAZON,78
2023-05-01,8820 CORAZON,17
2023-06-01,8820 CORAZON,0
2023-07-01,8820 CORAZON,0
2023-08-01,8820 CORAZON,0
2023-09-01,8820 CORAZON,0
2023-10-01,8820 CORAZON,18
2023-11-01,8820 CORAZON,17
2023-12-01,8820 CORAZON,13
2024-01-01,8820 CORAZON,6
2024-02-01,8820 CORAZON,28
2024-03-01,8820 CORAZON,19
2024-04-01,8820 CORAZON,68
2024-05-01,8820 CORAZON,16
2024-06-01,8820 CORAZON,40
2024-07-01,8820 CORAZON,22
2024-08-01,8820 CORAZON,32
2024-09-01,8820 CORAZON,22
2024-10-01,8820 CORAZON,12
2024-11-01,8820 CORAZON,13
2024-12-01,8820 CORAZON,10
2025-01-01,8820 CORAZON,0
2023-01-01,8820 CORAZON C/B,1
2023-02-01,8820 CORAZON C/B,4
2023-03-01,8820 CORAZON C/B,3
2023-04-01,8820 CORAZON C/B,8
2023-05-01,8820 CORAZON C/B,25
2023-06-01,8820 CORAZON C/B,25
2023-07-01,8820 CORAZON C/B,9
2023-08-01,8820 CORAZON C/B,8
2023-09-01,8820 CORAZON C/B,8
2023-10-01,8820 CORAZON C/B,3
2023-11-01,8820 CORAZON C/B,0
2023-12-01,8820 CORAZON C/B,0
2024-01-01,8820 CORAZON C/B,0
2024-02-01,8820 CORAZON C/B,0
2024-03-01,8820 CORAZON C/B,2
2024-04-01,8820 CORAZON C/B,2
2024-05-01,8820 CORAZON C/B,0
2024-06-01,8820 CORAZON C/B,0
2024-07-01,8820 CORAZON C/B,0
2024-08-01,8820 CORAZON C/B,0
2024-09-01,8820 CORAZON C/B,0
2024-10-01,8820 CORAZON C/B,0
2024-11-01,8820 CORAZON C/B,0
2024-12-01,8820 CORAZON C/B,0
2025-01-01,8820 CORAZON C/B,0
2023-01-01,8820 CORONA,0
2023-02-01,8820 CORONA,3
2023-03-01,8820 CORONA,2
2023-04-01,8820 CORONA,25
2023-05-01,8820 CORONA,23
2023-06-01,8820 CORONA,19
2023-07-01,8820 CORONA,2
2023-08-01,8820 CORONA,8
2023-09-01,8820 CORONA,8
2023-10-01,8820 CORONA,5
2023-11-01,8820 CORONA,4
2023-12-01,8820 CORONA,1
2024-01-01,8820 CORONA,2
2024-02-01,8820 CORONA,6
2024-03-01,8820 CORONA,9
2024-04-01,8820 CORONA,13
2024-05-01,8820 CORONA,23
2024-06-01,8820 CORONA,35
2024-07-01,8820 CORONA,7
2024-08-01,8820 CORONA,2
2024-09-01,8820 CORONA,4
2024-10-01,8820 CORONA,1
2024-11-01,8820 CORONA,2
2024-12-01,8820 CORONA,3
2025-01-01,8820 CORONA,0
2023-01-01,8820 CUADRADO CON BORDE,0
2023-02-01,8820 CUADRADO CON BORDE,0
2023-03-01,8820 CUADRADO CON BORDE,0
2023-04-01,8820 CUADRADO CON BORDE,2
2023-05-01,8820 CUADRADO CON BORDE,1
2023-06-01,8820 CUADRADO CON BORDE,2
2023-07-01,8820 CUADRADO CON BORDE,1
2023-08-01,8820 CUADRADO CON BORDE,0
2023-09-01,8820 CUADRADO CON BORDE,2
2023-10-01,8820 CUADRADO CON BORDE,0
2023-11-01,8820 CUADRADO CON BORDE,0
2023-12-01,8820 CUADRADO CON BORDE,0
2024-01-01,8820 CUADRADO CON BORDE,0
2024-02-01,8820 CUADRADO CON BORDE,1
2024-03-01,8820 CUADRADO CON BORDE,0
2024-04-01,8820 CUADRADO CON BORDE,0
2024-05-01,8820 CUADRADO CON BORDE,5
2024-06-01,8820 CUADRADO CON BORDE,2
2024-07-01,8820 CUADRADO CON BORDE,0
2024-08-01,8820 CUADRADO CON BORDE,1
2024-09-01,8820 CUADRADO CON BORDE,1
2024-10-01,8820 CUADRADO CON BORDE,2
2024-11-01,8820 CUADRADO CON BORDE,2
2024-12-01,8820 CUADRADO CON BORDE,1
2025-01-01,8820 CUADRADO CON BORDE,0
2023-01-01,8820 CUPCAKE,0
2023-02-01,8820 CUPCAKE,0
2023-03-01,8820 CUPCAKE,3
2023-04-01,8820 CUPCAKE,0
2023-05-01,8820 CUPCAKE,1
2023-06-01,8820 CUPCAKE,2
2023-07-01,8820 CUPCAKE,0
2023-08-01,8820 CUPCAKE,2
2023-09-01,8820 CUPCAKE,2
2023-10-01,8820 CUPCAKE,2
2023-11-01,8820 CUPCAKE,0
2023-12-01,8820 CUPCAKE,1
2024-01-01,8820 CUPCAKE,0
2024-02-01,8820 CUPCAKE,1
2024-03-01,8820 CUPCAKE,0
2024-04-01,8820 CUPCAKE,1
2024-05-01,8820 CUPCAKE,2
2024-06-01,8820 CUPCAKE,1
2024-07-01,8820 CUPCAKE,1
2024-08-01,8820 CUPCAKE,1
2024-09-01,8820 CUPCAKE,0
2024-10-01,8820 CUPCAKE,0
2024-11-01,8820 CUPCAKE,1
2024-12-01,8820 CUPCAKE,0
2025-01-01,8820 CUPCAKE,0
2023-01-01,8820 ESTRELLA D,0
2023-02-01,8820 ESTRELLA D,0
2023-03-01,8820 ESTRELLA D,0
2023-04-01,8820 ESTRELLA D,0
2023-05-01,8820 ESTRELLA D,0
2023-06-01,8820 ESTRELLA D,0
2023-07-01,8820 ESTRELLA D,0
2023-08-01,8820 ESTRELLA D,0
2023-09-01,8820 ESTRELLA D,0
2023-10-01,8820 ESTRELLA D,9
2023-11-01,8820 ESTRELLA D,28
2023-12-01,8820 ESTRELLA D,20
2024-01-01,8820 ESTRELLA D,3
2024-02-01,8820 ESTRELLA D,3
2024-03-01,8820 ESTRELLA D,5
2024-04-01,8820 ESTRELLA D,19
2024-05-01,8820 ESTRELLA D,7
2024-06-01,8820 ESTRELLA D,1
2024-07-01,8820 ESTRELLA D,17
2024-08-01,8820 ESTRELLA D,11
2024-09-01,8820 ESTRELLA D,14
2024-10-01,8820 ESTRELLA D,12
2024-11-01,8820 ESTRELLA D,27
2024-12-01,8820 ESTRELLA D,11
2025-01-01,8820 ESTRELLA D,0
2023-01-01,8820 ESTRELLA G,3
2023-02-01,8820 ESTRELLA G,9
2023-03-01,8820 ESTRELLA G,21
2023-04-01,8820 ESTRELLA G,32
2023-05-01,8820 ESTRELLA G,3
2023-06-01,8820 ESTRELLA G,0
2023-07-01,8820 ESTRELLA G,0
2023-08-01,8820 ESTRELLA G,0
2023-09-01,8820 ESTRELLA G,0
2023-10-01,8820 ESTRELLA G,19
2023-11-01,8820 ESTRELLA G,7
2023-12-01,8820 ESTRELLA G,1
2024-01-01,8820 ESTRELLA G,1
2024-02-01,8820 ESTRELLA G,0
2024-03-01,8820 ESTRELLA G,0
2024-04-01,8820 ESTRELLA G,3
2024-05-01,8820 ESTRELLA G,0
2024-06-01,8820 ESTRELLA G,1
2024-07-01,8820 ESTRELLA G,19
2024-08-01,8820 ESTRELLA G,22
2024-09-01,8820 ESTRELLA G,20
2024-10-01,8820 ESTRELLA G,8
2024-11-01,8820 ESTRELLA G,34
2024-12-01,8820 ESTRELLA G,23
2025-01-01,8820 ESTRELLA G,0
2023-01-01,8820 FLOR 6 ONDAS,0
2023-02-01,8820 FLOR 6 ONDAS,1
2023-03-01,8820 FLOR 6 ONDAS,4
2023-04-01,8820 FLOR 6 ONDAS,12
2023-05-01,8820 FLOR 6 ONDAS,6
2023-06-01,8820 FLOR 6 ONDAS,7
2023-07-01,8820 FLOR 6 ONDAS,1
2023-08-01,8820 FLOR 6 ONDAS,4
2023-09-01,8820 FLOR 6 ONDAS,8
2023-10-01,8820 FLOR 6 ONDAS,5
2023-11-01,8820 FLOR 6 ONDAS,0
2023-12-01,8820 FLOR 6 ONDAS,0
2024-01-01,8820 FLOR 6 ONDAS,3
2024-02-01,8820 FLOR 6 ONDAS,8
2024-03-01,8820 FLOR 6 ONDAS,4
2024-04-01,8820 FLOR 6 ONDAS,10
2024-05-01,8820 FLOR 6 ONDAS,15
2024-06-01,8820 FLOR 6 ONDAS,5
2024-07-01,8820 FLOR 6 ONDAS,7
2024-08-01,8820 FLOR 6 ONDAS,4
2024-09-01,8820 FLOR 6 ONDAS,6
2024-10-01,8820 FLOR 6 ONDAS,5
2024-11-01,8820 FLOR 6 ONDAS,7
2024-12-01,8820 FLOR 6 ONDAS,0
2025-01-01,8820 FLOR 6 ONDAS,0
2023-01-01,8820 FLOR 9 ONDAS,1
2023-02-01,8820 FLOR 9 ONDAS,3
2023-03-01,8820 FLOR 9 ONDAS,7
2023-04-01,8820 FLOR 9 ONDAS,11
2023-05-01,8820 FLOR 9 ONDAS,10
2023-06-01,8820 FLOR 9 ONDAS,9
2023-07-01,8820 FLOR 9 ONDAS,6
2023-08-01,8820 FLOR 9 ONDAS,2
2023-09-01,8820 FLOR 9 ONDAS,11
2023-10-01,8820 FLOR 9 ONDAS,8
2023-11-01,8820 FLOR 9 ONDAS,4
2023-12-01,8820 FLOR 9 ONDAS,2
2024-01-01,8820 FLOR 9 ONDAS,0
2024-02-01,8820 FLOR 9 ONDAS,9
2024-03-01,8820 FLOR 9 ONDAS,5
2024-04-01,8820 FLOR 9 ONDAS,11
2024-05-01,8820 FLOR 9 ONDAS,5
2024-06-01,8820 FLOR 9 ONDAS,1
2024-07-01,8820 FLOR 9 ONDAS,1
2024-08-01,8820 FLOR 9 ONDAS,1
2024-09-01,8820 FLOR 9 ONDAS,0
2024-10-01,8820 FLOR 9 ONDAS,0
2024-11-01,8820 FLOR 9 ONDAS,3
2024-12-01,8820 FLOR 9 ONDAS,6
2025-01-01,8820 FLOR 9 ONDAS,0
2023-01-01,8820 FLOR BONITA,0
2023-02-01,8820 FLOR BONITA,2
2023-03-01,8820 FLOR BONITA,9
2023-04-01,8820 FLOR BONITA,25
2023-05-01,8820 FLOR BONITA,13
2023-06-01,8820 FLOR BONITA,8
2023-07-01,8820 FLOR BONITA,7
2023-08-01,8820 FLOR BONITA,3
2023-09-01,8820 FLOR BONITA,6
2023-10-01,8820 FLOR BONITA,10
2023-11-01,8820 FLOR BONITA,6
2023-12-01,8820 FLOR BONITA,7
2024-01-01,8820 FLOR BONITA,2
2024-02-01,8820 FLOR BONITA,4
2024-03-01,8820 FLOR BONITA,6
2024-04-01,8820 FLOR BONITA,17
2024-05-01,8820 FLOR BONITA,13
2024-06-01,8820 FLOR BONITA,8
2024-07-01,8820 FLOR BONITA,4
2024-08-01,8820 FLOR BONITA,5
2024-09-01,8820 FLOR BONITA,11
2024-10-01,8820 FLOR BONITA,7
2024-11-01,8820 FLOR BONITA,14
2024-12-01,8820 FLOR BONITA,1
2025-01-01,8820 FLOR BONITA,0
2023-01-01,8820 FLOR CALADA,0
2023-02-01,8820 FLOR CALADA,0
2023-03-01,8820 FLOR CALADA,0
2023-04-01,8820 FLOR CALADA,2
2023-05-01,8820 FLOR CALADA,0
2023-06-01,8820 FLOR CALADA,0
2023-07-01,8820 FLOR CALADA,1
2023-08-01,8820 FLOR CALADA,0
2023-09-01,8820 FLOR CALADA,0
2023-10-01,8820 FLOR CALADA,0
2023-11-01,8820 FLOR CALADA,0
2023-12-01,8820 FLOR CALADA,0
2024-01-01,8820 FLOR CALADA,1
2024-02-01,8820 FLOR CALADA,0
2024-03-01,8820 FLOR CALADA,1
2024-04-01,8820 FLOR CALADA,0
2024-05-01,8820 FLOR CALADA,1
2024-06-01,8820 FLOR CALADA,0
2024-07-01,8820 FLOR CALADA,0
2024-08-01,8820 FLOR CALADA,0
2024-09-01,8820 FLOR CALADA,0
2024-10-01,8820 FLOR CALADA,1
2024-11-01,8820 FLOR CALADA,0
2024-12-01,8820 FLOR CALADA,0
2025-01-01,8820 FLOR CALADA,0
2023-01-01,8820 FLOR CORTADA,1
2023-02-01,8820 FLOR CORTADA,2
2023-03-01,8820 FLOR CORTADA,7
2023-04-01,8820 FLOR CORTADA,20
2023-05-01,8820 FLOR CORTADA,10
2023-06-01,8820 FLOR CORTADA,12
2023-07-01,8820 FLOR CORTADA,5
2023-08-01,8820 FLOR CORTADA,4
2023-09-01,8820 FLOR CORTADA,5
2023-10-01,8820 FLOR CORTADA,4
2023-11-01,8820 FLOR CORTADA,4
2023-12-01,8820 FLOR CORTADA,0
2024-01-01,8820 FLOR CORTADA,1
2024-02-01,8820 FLOR CORTADA,5
2024-03-01,8820 FLOR CORTADA,7
2024-04-01,8820 FLOR CORTADA,16
2024-05-01,8820 FLOR CORTADA,16
2024-06-01,8820 FLOR CORTADA,5
2024-07-01,8820 FLOR CORTADA,8
2024-08-01,8820 FLOR CORTADA,2
2024-09-01,8820 FLOR CORTADA,6
2024-10-01,8820 FLOR CORTADA,5
2024-11-01,8820 FLOR CORTADA,10
2024-12-01,8820 FLOR CORTADA,2
2025-01-01,8820 FLOR CORTADA,0
2023-01-01,8820 FLOR ESTRELLA,1
2023-02-01,8820 FLOR ESTRELLA,2
2023-03-01,8820 FLOR ESTRELLA,7
